PRECISE MISSION TIME (min),Pvx,Pvy,Pvz,Ppx,Ppy,Ppz,Distance X,Distance Y,Distance Z,Total Distance
12654.16998,2.596406629,0.955061651,0.770409332,-59318.59344,-31738.49655,-42351.31479,155.69978,57.25847,46.16418,1023343.769
12655.16998,2.599235633,0.956574772,0.772430356,-59162.72422,-31681.14749,-42305.02965,155.86922,57.34906,46.28514,1023516.182
12656.16998,2.602074733,0.958094555,0.774461724,-59006.68496,-31623.70745,-42258.62294,156.03926,57.44004,46.40671,1023688.813
12657.16998,2.604923997,0.959621049,0.776503521,-58850.47505,-31566.17601,-42212.09403,156.20991,57.53144,46.52891,1023861.66
12658.16998,2.607783488,0.961154306,0.778555834,-58694.09388,-31508.55279,-42165.4423,156.38117,57.62322,46.65173,1024034.727
12659.16998,2.610653275,0.962694376,0.780618751,-58537.54083,-31450.83736,-42118.66712,156.55305,57.71543,46.77518,1024208.012
12660.16998,2.613533425,0.964241314,0.782692361,-58380.81528,-31393.02932,-42071.76784,156.72555,57.80804,46.89928,1024381.518
12661.16998,2.616424004,0.965795171,0.784776752,-58223.91661,-31335.12826,-42024.74382,156.89867,57.90106,47.02402,1024555.244
12662.16998,2.619325081,0.967356,0.786872016,-58066.84419,-31277.13376,-41977.59441,157.07242,57.9945,47.14941,1024729.193
12663.16998,2.622236726,0.968923856,0.788978245,-57909.59739,-31219.0454,-41930.31896,157.2468,58.08836,47.27545,1024903.365
12664.16998,2.625159008,0.970498794,0.791095531,-57752.17557,-31160.86276,-41882.9168,157.42182,58.18264,47.40216,1025077.76
12665.16998,2.628091997,0.972080867,0.793223968,-57594.57809,-31102.5854,-41835.38727,157.59748,58.27736,47.52953,1025252.381
12666.16998,2.631035764,0.973670133,0.795363651,-57436.80431,-31044.21291,-41787.7297,157.77378,58.37249,47.65757,1025427.227
12667.16998,2.633990381,0.975266647,0.797514677,-57278.85358,-30985.74484,-41739.94341,157.95073,58.46807,47.78629,1025602.3
12668.16998,2.63695592,0.976870466,0.799677142,-57120.72525,-30927.18077,-41692.02771,158.12833,58.56407,47.9157,1025777.6
12669.16998,2.639932454,0.978481649,0.801851145,-56962.41865,-30868.52024,-41643.98192,158.3066,58.66053,48.04579,1025953.129
12670.16998,2.642920057,0.980100252,0.804036786,-56803.93313,-30809.76282,-41595.80534,158.48552,58.75742,48.17658,1026128.888
12671.16998,2.645918804,0.981726336,0.806234164,-56645.26802,-30750.90806,-41547.49727,158.66511,58.85476,48.30807,1026304.877
12672.16998,2.648928768,0.98335996,0.808443384,-56486.42265,-30691.95551,-41499.057,158.84537,58.95255,48.44027,1026481.097
12673.16998,2.651950027,0.985001183,0.810664546,-56327.39635,-30632.90471,-41450.48383,159.0263,59.0508,48.57317,1026657.551
12674.16998,2.654982657,0.986650068,0.812897757,-56168.18842,-30573.75521,-41401.77702,159.20793,59.1495,48.70681,1026834.237
12675.16998,2.658026735,0.988306674,0.81514312,-56008.7982,-30514.50655,-41352.93585,159.39022,59.24866,48.84117,1027011.158
12676.16998,2.661082339,0.989971066,0.817400745,-55849.22498,-30455.15826,-41303.9596,159.57322,59.34829,48.97625,1027188.315
12677.16998,2.664149548,0.991643305,0.819670738,-55689.46809,-30395.70987,-41254.84752,159.75689,59.44839,49.11208,1027365.708
12678.16998,2.667228441,0.993323456,0.821953209,-55529.5268,-30336.1609,-41205.59886,159.94129,59.54897,49.24866,1027543.339
12679.16998,2.6703191,0.995011582,0.82424827,-55369.40044,-30276.51089,-41156.21288,160.12636,59.65001,49.38598,1027721.209
12680.16998,2.673421604,0.99670775,0.826556032,-55209.08828,-30216.75935,-41106.68881,160.31216,59.75154,49.52407,1027899.318
12681.16998,2.676536036,0.998412025,0.828876609,-55048.58961,-30156.9058,-41057.0259,160.49867,59.85355,49.66291,1028077.668
12682.16998,2.679662479,1.000124473,0.831210116,-54887.90371,-30096.94975,-41007.22336,160.6859,59.95605,49.80254,1028256.259
12683.16998,2.682801016,1.001845163,0.83355667,-54727.02987,-30036.8907,-40957.28042,160.87384,60.05905,49.94294,1028435.094
12684.16998,2.685951732,1.003574162,0.835916388,-54565.96734,-29976.72816,-40907.1963,161.06253,60.16254,50.08412,1028614.172
12685.16998,2.689114712,1.00531154,0.83828939,-54404.71541,-29916.46163,-40856.97019,161.25193,60.26653,50.22611,1028793.496
12686.16998,2.692290042,1.007057366,0.840675797,-54243.27333,-29856.09061,-40806.6013,161.44208,60.37102,50.36889,1028973.065
12687.16998,2.695477808,1.008811711,0.843075731,-54081.64036,-29795.61458,-40756.08883,161.63297,60.47603,50.51247,1029152.882
12688.16998,2.698678099,1.010574647,0.845489317,-53919.81575,-29735.03303,-40705.43194,161.82461,60.58155,50.65689,1029332.947
12689.16998,2.701891004,1.012346246,0.847916679,-53757.79874,-29674.34545,-40654.62983,162.01701,60.68758,50.80211,1029513.262
12690.16998,2.705116611,1.014126582,0.850357945,-53595.58857,-29613.5513,-40603.68166,162.21017,60.79415,50.94817,1029693.827
12691.16998,2.708355012,1.015915727,0.852813243,-53433.18449,-29552.65008,-40552.5866,162.40408,60.90122,51.09506,1029874.644
12692.16998,2.711606298,1.017713758,0.855282704,-53270.58571,-29491.64124,-40501.34379,162.59878,61.00884,51.24281,1030055.714
12693.16998,2.714870561,1.019520751,0.857766459,-53107.79147,-29430.52425,-40449.95239,162.79424,61.11699,51.3914,1030237.038
12694.16998,2.718147894,1.021336781,0.860264644,-52944.80098,-29369.29857,-40398.41153,162.99049,61.22568,51.54086,1030418.617
12695.16998,2.721438392,1.023161927,0.862777392,-52781.61346,-29307.96365,-40346.72034,163.18752,61.33492,51.69119,1030600.452
12696.16998,2.724742149,1.024996268,0.865304841,-52618.22811,-29246.51895,-40294.87795,163.38535,61.4447,51.84239,1030782.545
12697.16998,2.728059263,1.026839883,0.867847131,-52454.64414,-29184.96392,-40242.88346,163.58397,61.55503,51.99449,1030964.897
12698.16998,2.731389829,1.028692852,0.870404401,-52290.86073,-29123.29798,-40190.73599,163.78341,61.66594,52.14747,1031147.509
12699.16998,2.734733947,1.030555258,0.872976795,-52126.87708,-29061.52058,-40138.43463,163.98365,61.7774,52.30136,1031330.381
12700.16998,2.738091715,1.032427183,0.875564457,-51962.69238,-28999.63116,-40085.97847,164.1847,61.88942,52.45616,1031513.517
12701.16998,2.741463234,1.03430871,0.878167534,-51798.3058,-28937.62913,-40033.36659,164.38658,62.00203,52.61188,1031696.916
12702.16998,2.744848605,1.036199925,0.880786173,-51633.71652,-28875.51392,-39980.59805,164.58928,62.11521,52.76854,1031880.58
12703.16998,2.74824793,1.038100912,0.883420525,-51468.92369,-28813.28494,-39927.67193,164.79283,62.22898,52.92612,1032064.51
12704.16998,2.751661312,1.040011759,0.886070743,-51303.92649,-28750.94161,-39874.58727,164.9972,62.34333,53.08466,1032248.708
12705.16998,2.755088857,1.041932554,0.888736981,-51138.72405,-28688.48333,-39821.34312,165.20244,62.45828,53.24415,1032433.174
12706.16998,2.758530669,1.043863385,0.891419394,-50973.31554,-28625.90951,-39767.93851,165.40851,62.57382,53.40461,1032617.91
12707.16998,2.761986855,1.045804342,0.894118142,-50807.70008,-28563.21953,-39714.37247,165.61546,62.68998,53.56604,1032802.918
12708.16998,2.765457523,1.047755518,0.896833386,-50641.87683,-28500.41278,-39660.64401,165.82325,62.80675,53.72846,1032988.198
12709.16998,2.768942782,1.049717003,0.899565288,-50475.84489,-28437.48866,-39606.75213,166.03194,62.92412,53.89188,1033173.752
12710.16998,2.772442742,1.051688893,0.902314012,-50309.6034,-28374.44653,-39552.69584,166.24149,63.04213,54.05629,1033359.582
12711.16998,2.775957514,1.05367128,0.905079728,-50143.15146,-28311.28578,-39498.47411,166.45194,63.16075,54.22173,1033545.688
12712.16998,2.779487212,1.055664263,0.907862603,-49976.4882,-28248.00577,-39444.08592,166.66326,63.28001,54.38819,1033732.072
12713.16998,2.783031947,1.057667936,0.910662811,-49809.6127,-28184.60585,-39389.53025,166.8755,63.39992,54.55567,1033918.736
12714.16998,2.786591837,1.0596824,0.913480524,-49642.52406,-28121.0854,-39334.80604,167.08864,63.52045,54.72421,1034105.68
12715.16998,2.790166996,1.061707754,0.916315921,-49475.22137,-28057.44375,-39279.91223,167.30269,63.64165,54.89381,1034292.907
12716.16998,2.793757541,1.063744099,0.91916918,-49307.70371,-27993.68025,-39224.84777,167.51766,63.7635,55.06446,1034480.417
12717.16998,2.797363593,1.065791537,0.922040482,-49139.97016,-27929.79424,-39169.61157,167.73355,63.88601,55.2362,1034668.212
12718.16998,2.80098527,1.067850172,0.924930013,-48972.01977,-27865.78504,-39114.20255,167.95039,64.0092,55.40902,1034856.294
12719.16998,2.804622694,1.069920109,0.927837959,-48803.85161,-27801.65199,-39058.6196,168.16816,64.13305,55.58295,1035044.663
12720.16998,2.808275988,1.072001454,0.930764509,-48635.46473,-27737.3944,-39002.86162,168.38688,64.25759,55.75798,1035233.322
12721.16998,2.811945276,1.074094316,0.933709855,-48466.85817,-27673.01158,-38946.92748,168.60656,64.38282,55.93414,1035422.272
12722.16998,2.815630682,1.076198803,0.936674193,-48298.03097,-27608.50285,-38890.81606,168.8272,64.50873,56.11142,1035611.513
12723.16998,2.819332334,1.078315027,0.939657719,-48128.98216,-27543.86749,-38834.5262,169.04881,64.63536,56.28986,1035801.049
12724.16998,2.82305036,1.0804431,0.942660635,-47959.71077,-27479.10481,-38778.05674,169.27139,64.76268,56.46946,1035990.88
12725.16998,2.82678489,1.082583134,0.945683144,-47790.21579,-27414.21408,-38721.40653,169.49498,64.89073,56.65021,1036181.008
12726.16998,2.830536054,1.084735247,0.948725452,-47620.49625,-27349.19459,-38664.57437,169.71954,65.01949,56.83216,1036371.434
12727.16998,2.834303985,1.086899554,0.951787768,-47450.55113,-27284.04561,-38607.55907,169.94512,65.14898,57.0153,1036562.16
12728.16998,2.838088817,1.089076174,0.954870305,-47280.37943,-27218.7664,-38550.35943,170.1717,65.27921,57.19964,1036753.188
12729.16998,2.841890685,1.091265228,0.957973279,-47109.98013,-27153.35622,-38492.97423,170.3993,65.41018,57.3852,1036944.519
12730.16998,2.845709727,1.093466836,0.961096907,-46939.3522,-27087.81432,-38435.40223,170.62793,65.5419,57.572,1037136.154
12731.16998,2.849546081,1.095681122,0.964241412,-46768.49462,-27022.13994,-38377.64218,170.85758,65.67438,57.76005,1037328.096
12732.16998,2.853399887,1.097908212,0.967407018,-46597.40633,-26956.33233,-38319.69284,171.08829,65.80761,57.94934,1037520.346
12733.16998,2.857271287,1.100148232,0.970593955,-46426.08628,-26890.3907,-38261.55291,171.32005,65.94163,58.13993,1037712.905
12734.16998,2.861160425,1.102401311,0.973802454,-46254.53342,-26824.31428,-38203.22113,171.55286,66.07642,58.33178,1037905.776
12735.16998,2.865067445,1.104667579,0.977032751,-46082.74667,-26758.10228,-38144.69618,171.78675,66.212,58.52495,1038098.96
12736.16998,2.868992494,1.106947169,0.980285083,-45910.72496,-26691.7539,-38085.97676,172.02171,66.34838,58.71942,1038292.458
12737.16998,2.87293572,1.109240214,0.983559695,-45738.46721,-26625.26835,-38027.06153,172.25775,66.48555,58.91523,1038486.272
12738.16998,2.876897274,1.111546851,0.986856831,-45565.97231,-26558.64481,-37967.94914,172.4949,66.62354,59.11239,1038680.405
12739.16998,2.880877308,1.113867217,0.990176743,-45393.23916,-26491.88245,-37908.63825,172.73315,66.76236,59.31089,1038874.857
12740.16998,2.884875975,1.116201453,0.993519683,-45220.26666,-26424.98046,-37849.12748,172.9725,66.90199,59.51077,1039069.631
12741.16998,2.88889343,1.118549701,0.996885909,-45047.05367,-26357.938,-37789.41542,173.21299,67.04246,59.71206,1039264.728
12742.16998,2.892929831,1.120912104,1.000275683,-44873.59907,-26290.75422,-37729.5007,173.4546,67.18378,59.91472,1039460.151
12743.16998,2.896985337,1.123288808,1.00368927,-44699.90171,-26223.42826,-37669.38187,173.69736,67.32596,60.11883,1039655.9
12744.16998,2.901060108,1.125679963,1.007126941,-44525.96044,-26155.95927,-37609.0575,173.94127,67.46899,60.32437,1039851.979
12745.16998,2.905154309,1.128085717,1.010588968,-44351.77411,-26088.34637,-37548.52615,174.18633,67.6129,60.53135,1040048.387
12746.16998,2.909268102,1.130506224,1.014075632,-44177.34153,-26020.58869,-37487.78633,174.43258,67.75768,60.73982,1040245.129
12747.16998,2.913401657,1.132941638,1.017587213,-44002.66154,-25952.68533,-37426.83657,174.67999,67.90336,60.94976,1040442.204
12748.16998,2.91755514,1.135392117,1.021123999,-43827.73294,-25884.63539,-37365.67536,174.9286,68.04994,61.16121,1040639.616
12749.16998,2.921728723,1.137857819,1.024686282,-43652.55452,-25816.43797,-37304.30118,175.17842,68.19742,61.37418,1040837.367
12750.16998,2.925922578,1.140338908,1.028274358,-43477.12509,-25748.09214,-37242.71249,175.42943,68.34583,61.58869,1041035.457
12751.16998,2.930136881,1.142835546,1.031888528,-43301.4434,-25679.59699,-37180.90774,175.68169,68.49515,61.80475,1041233.89
12752.16998,2.934371809,1.1453479,1.035529099,-43125.50825,-25610.95156,-37118.88534,175.93515,68.64543,62.0224,1041432.666
12753.16998,2.938627541,1.147876141,1.03919638,-42949.31837,-25542.15492,-37056.64371,176.18988,68.79664,62.24163,1041631.789
12754.16998,2.942904257,1.150420438,1.042890688,-42772.87252,-25473.20611,-36994.18124,176.44585,68.94881,62.46247,1041831.26
12755.16998,2.947202143,1.152980968,1.046612343,-42596.16944,-25404.10415,-36931.49628,176.70308,69.10196,62.68496,1042031.081
12756.16998,2.951521383,1.155557906,1.050361673,-42419.20784,-25334.84806,-36868.5872,176.9616,69.25609,62.90908,1042231.254
12757.16998,2.955862165,1.158151433,1.054139008,-42241.98644,-25265.43687,-36805.45232,177.2214,69.41119,63.13488,1042431.782
12758.16998,2.960224681,1.16076173,1.057944685,-42064.50394,-25195.86956,-36742.08995,177.4825,69.56731,63.36237,1042632.666
12759.16998,2.964609123,1.163388984,1.061779048,-41886.75904,-25126.14512,-36678.49839,177.7449,69.72444,63.59156,1042833.909
12760.16998,2.969015685,1.166033383,1.065642445,-41708.75041,-25056.26253,-36614.67589,178.00863,69.88259,63.8225,1043035.512
12761.16998,2.973444566,1.168695117,1.069535229,-41530.47671,-24986.22077,-36550.6207,178.2737,70.04176,64.05519,1043237.479
12762.16998,2.977895965,1.171374381,1.073457761,-41351.93661,-24916.01877,-36486.33106,178.5401,70.202,64.28964,1043439.81
12763.16998,2.982370086,1.174071371,1.077410407,-41173.12874,-24845.65549,-36421.80517,178.80787,70.36328,64.52589,1043642.509
12764.16998,2.986867132,1.176786289,1.08139354,-40994.05174,-24775.12985,-36357.04121,179.077,70.52564,64.76396,1043845.578
12765.16998,2.991387313,1.179519338,1.085407538,-40814.70422,-24704.44077,-36292.03733,179.34752,70.68908,65.00388,1044049.018
12766.16998,2.995930838,1.182270724,1.089452787,-40635.08479,-24633.58716,-36226.79168,179.61943,70.85361,65.24565,1044252.832
12767.16998,3.000497919,1.185040658,1.093529678,-40455.19205,-24562.56791,-36161.30236,179.89274,71.01925,65.48932,1044457.024
12768.16998,3.005088773,1.187829352,1.097638611,-40275.02457,-24491.3819,-36095.56747,180.16748,71.18601,65.73489,1044661.593
12769.16998,3.009703618,1.190637025,1.101779989,-40094.58092,-24420.02801,-36029.58508,180.44365,71.35389,65.98239,1044866.545
12770.16998,3.014342676,1.193463895,1.105954227,-39913.85965,-24348.50508,-35963.35322,180.72127,71.52293,66.23186,1045071.879
12771.16998,3.019006169,1.196310188,1.110161744,-39732.85931,-24276.81195,-35896.86991,181.00034,71.69313,66.48331,1045277.6
12772.16998,3.023694326,1.199176131,1.114402967,-39551.57842,-24204.94746,-35830.13313,181.28089,71.86449,66.73678,1045483.71
12773.16998,3.028407375,1.202061955,1.11867833,-39370.01549,-24132.91042,-35763.14087,181.56293,72.03704,66.99226,1045690.21
12774.16998,3.03314555,1.204967896,1.122988277,-39188.16903,-24060.69963,-35695.89104,181.84646,72.21079,67.24983,1045897.104
12775.16998,3.037909086,1.207894192,1.127333257,-39006.03752,-23988.31387,-35628.38157,182.13151,72.38576,67.50947,1046104.394
12776.16998,3.042698222,1.210841087,1.13171373,-38823.61943,-23915.75191,-35560.61034,182.41809,72.56196,67.77123,1046312.082
12777.16998,3.0475132,1.213808829,1.136130161,-38640.91321,-23843.01252,-35492.57521,182.70622,72.73939,68.03513,1046520.172
12778.16998,3.052354266,1.216797668,1.140583026,-38457.91732,-23770.09443,-35424.27399,182.99589,72.91809,68.30122,1046728.666
12779.16998,3.057221666,1.219807861,1.145072808,-38274.63018,-23696.99637,-35355.70451,183.28714,73.09806,68.56948,1046937.566
12780.16998,3.062115654,1.222839666,1.149600001,-38091.05019,-23623.71705,-35286.86451,183.57999,73.27932,68.84,1047146.875
12781.16998,3.067036484,1.22589335,1.154165105,-37907.17576,-23550.25517,-35217.75175,183.87443,73.46188,69.11276,1047356.597
12782.16998,3.071984413,1.228969181,1.158768631,-37723.00527,-23476.60941,-35148.36393,184.17049,73.64576,69.38782,1047566.732
12783.16998,3.076959705,1.232067432,1.163411101,-37538.53708,-23402.77842,-35078.69873,184.46819,73.83099,69.6652,1047777.286
12784.16998,3.081962624,1.235188381,1.168093043,-37353.76955,-23328.76086,-35008.75381,184.76753,74.01756,69.94492,1047988.26
12785.16998,3.086993438,1.238332314,1.172814998,-37168.70101,-23254.55536,-34938.52677,185.06854,74.2055,70.22704,1048199.657
12786.16998,3.09205242,1.241499516,1.177577516,-36983.32978,-23180.16052,-34868.0152,185.37123,74.39484,70.51157,1048411.48
12787.16998,3.097139845,1.244690283,1.182381158,-36797.65415,-23105.57494,-34797.21664,185.67563,74.58558,70.79856,1048623.732
12788.16998,3.102255995,1.247904912,1.187226495,-36611.67242,-23030.79721,-34726.12862,185.98173,74.77773,71.08802,1048836.415
12789.16998,3.107401151,1.251143706,1.192114108,-36425.38285,-22955.82587,-34654.74862,186.28957,74.97134,71.38,1049049.534
12790.16998,3.1125756,1.254406977,1.197044591,-36238.7837,-22880.65947,-34583.07407,186.59915,75.1664,71.67455,1049263.091
12791.16998,3.117779636,1.257695037,1.202018549,-36051.87319,-22805.29654,-34511.1024,186.91051,75.36293,71.97167,1049477.089
12792.16998,3.123013551,1.261008209,1.207036598,-35864.64954,-22729.73557,-34438.83096,187.22365,75.56097,72.27144,1049691.531
12793.16998,3.128277645,1.264346817,1.212099366,-35677.11096,-22653.97504,-34366.25711,187.53858,75.76053,72.57385,1049906.42
12794.16998,3.133572222,1.267711195,1.217207495,-35489.25562,-22578.01343,-34293.37813,187.85534,75.96161,72.87898,1050121.759
12795.16998,3.138897588,1.27110168,1.222361638,-35301.08168,-22501.84918,-34220.19129,188.17394,76.16425,73.18684,1050337.553
12796.16998,3.144254056,1.274518618,1.227562461,-35112.58728,-22425.4807,-34146.6938,188.4944,76.36848,73.49749,1050553.803
12797.16998,3.14964194,1.277962359,1.232810644,-34923.77056,-22348.90641,-34072.88285,188.81672,76.57429,73.81095,1050770.513
12798.16998,3.155061562,1.281433261,1.23810688,-34734.62962,-22272.12468,-33998.75557,189.14094,76.78173,74.12728,1050987.687
12799.16998,3.160513245,1.284931688,1.243451876,-34545.16253,-22195.13387,-33924.30905,189.46709,76.99081,74.44652,1051205.328
12800.16998,3.165997319,1.288458011,1.248846354,-34355.36738,-22117.93232,-33849.54035,189.79515,77.20155,74.7687,1051423.44
12801.16998,3.171514117,1.292012608,1.254291049,-34165.2422,-22040.51834,-33774.44648,190.12518,77.41398,75.09387,1051642.025
12802.16998,3.177063978,1.295595864,1.259786714,-33974.78502,-21962.89023,-33699.02441,190.45718,77.62811,75.42207,1051861.088
12803.16998,3.182647245,1.299208173,1.265334114,-33783.99385,-21885.04626,-33623.27104,190.79117,77.84397,75.75337,1052080.632
12804.16998,3.188264265,1.302849934,1.270934032,-33592.86668,-21806.98466,-33547.18326,191.12717,78.0616,76.08778,1052300.661
12805.16998,3.19391539,1.306521555,1.276587268,-33401.40146,-21728.70367,-33470.75789,191.46522,78.28099,76.42537,1052521.178
12806.16998,3.19960098,1.310223452,1.282294636,-33209.59614,-21650.20147,-33393.99171,191.80532,78.5022,76.76618,1052742.186
12807.16998,3.205321396,1.31395605,1.288056969,-33017.44865,-21571.47624,-33316.88144,192.14749,78.72523,77.11027,1052963.691
12808.16998,3.211077005,1.317719779,1.293875118,-32824.95687,-21492.52612,-33239.42375,192.49178,78.95012,77.45769,1053185.695
12809.16998,3.216868182,1.321515082,1.29974995,-32632.11869,-21413.34923,-33161.61529,192.83818,79.17689,77.80846,1053408.203
12810.16998,3.222695303,1.325342407,1.305682353,-32438.93197,-21333.94367,-33083.45261,193.18672,79.40556,78.16268,1053631.218
12811.16998,3.228558754,1.329202214,1.311673232,-32245.39453,-21254.30749,-33004.93224,193.53744,79.63618,78.52037,1053854.745
12812.16998,3.234458921,1.33309497,1.317723514,-32051.50419,-21174.43875,-32926.05063,193.89034,79.86874,78.88161,1054078.787
12813.16998,3.240396201,1.337021152,1.323834143,-31857.25872,-21094.33543,-32846.80421,194.24547,80.10332,79.24642,1054303.348
12814.16998,3.246370993,1.340981247,1.330006086,-31662.65589,-21013.99553,-32767.18931,194.60283,80.3399,79.6149,1054528.433
12815.16998,3.252383703,1.344975752,1.336240332,-31467.69344,-20933.41699,-32687.20223,194.96245,80.57854,79.98708,1054754.046
12816.16998,3.258434743,1.349005175,1.342537888,-31272.36908,-20852.59774,-32606.8392,195.32436,80.81925,80.36303,1054980.191
12817.16998,3.26452453,1.353070031,1.348899787,-31076.6805,-20771.53566,-32526.0964,195.68858,81.06208,80.7428,1055206.873
12818.16998,3.270653488,1.357170851,1.355327085,-30880.62535,-20690.22862,-32444.96992,196.05515,81.30704,81.12648,1055434.095
12819.16998,3.276822046,1.361308173,1.36182086,-30684.20129,-20608.67443,-32363.45582,196.42406,81.55419,81.5141,1055661.862
12820.16998,3.283030639,1.365482547,1.368382215,-30487.40591,-20526.8709,-32281.55007,196.79538,81.80353,81.90575,1055890.18
12821.16998,3.289279711,1.369694537,1.375012279,-30290.2368,-20444.81577,-32199.24858,197.16911,82.05513,82.30149,1056119.051
12822.16998,3.295569709,1.373944716,1.381712206,-30092.69152,-20362.50679,-32116.5472,197.54528,82.30898,82.70138,1056348.482
12823.16998,3.301901087,1.37823367,1.388483177,-29894.76761,-20279.94163,-32033.44169,197.92391,82.56516,83.10551,1056578.476
12824.16998,3.308274308,1.382561999,1.395326401,-29696.46256,-20197.11796,-31949.92777,198.30505,82.82367,83.51392,1056809.039
12825.16998,3.314689839,1.386930315,1.402243113,-29497.77384,-20114.03339,-31866.00105,198.68872,83.08457,83.92672,1057040.176
12826.16998,3.321148154,1.391339244,1.40923458,-29298.69892,-20030.68551,-31781.6571,199.07492,83.34788,84.34395,1057271.89
12827.16998,3.327649736,1.395789423,1.416302098,-29099.2352,-19947.07186,-31696.89138,199.46372,83.61365,84.76572,1057504.188
12828.16998,3.334195072,1.400281507,1.423446992,-28899.38008,-19863.18994,-31611.6993,199.85512,83.88192,85.19208,1057737.074
12829.16998,3.340784658,1.404816164,1.430670621,-28699.13091,-19779.03722,-31526.07617,200.24917,84.15272,85.62313,1057970.553
12830.16998,3.347418996,1.409394075,1.437974375,-28498.48502,-19694.61114,-31440.01722,200.64589,84.42608,86.05895,1058204.632
12831.16998,3.354098596,1.414015938,1.44535968,-28297.43972,-19609.90906,-31353.51761,201.0453,84.70208,86.49961,1058439.314
12832.16998,3.360823975,1.418682468,1.452827995,-28095.99228,-19524.92833,-31266.5724,201.44744,84.98073,86.94521,1058674.606
12833.16998,3.367595658,1.423394393,1.460380815,-27894.13992,-19439.66625,-31179.17656,201.85236,85.26208,87.39584,1058910.513
12834.16998,3.374414176,1.428152461,1.468019673,-27691.87986,-19354.12008,-31091.32498,202.26006,85.54617,87.85158,1059147.04
12835.16998,3.381280069,1.432957436,1.475746138,-27489.20927,-19268.28702,-31003.01245,202.67059,85.83306,88.31253,1059384.194
12836.16998,3.388193884,1.437810097,1.48356182,-27286.12529,-19182.16423,-30914.23366,203.08398,86.12279,88.77879,1059621.979
12837.16998,3.395156176,1.442711245,1.491468371,-27082.62503,-19095.74884,-30824.98322,203.50026,86.41539,89.25044,1059860.402
12838.16998,3.402167507,1.447661699,1.499467482,-26878.70557,-19009.0379,-30735.25561,203.91946,86.71094,89.72761,1060099.469
12839.16998,3.409228449,1.452662296,1.507560888,-26674.36394,-18922.02843,-30645.04523,204.34163,87.00947,90.21038,1060339.186
12840.16998,3.416339581,1.457713893,1.51575037,-26469.59715,-18834.7174,-30554.34638,204.76679,87.31103,90.69885,1060579.558
12841.16998,3.423501489,1.462817368,1.524037753,-26264.40218,-18747.10173,-30463.15323,205.19497,87.61567,91.19315,1060820.593
12842.16998,3.430714768,1.467973621,1.532424913,-26058.77595,-18659.17826,-30371.45985,205.62623,87.92347,91.69338,1061062.296
12843.16998,3.437980021,1.473183572,1.540913771,-25852.71536,-18570.94382,-30279.26021,206.06059,88.23444,92.19964,1061304.674
12844.16998,3.445297862,1.478448165,1.549506302,-25646.21729,-18482.39514,-30186.54813,206.49807,88.54868,92.71208,1061547.733
12845.16998,3.452668908,1.483768366,1.558204531,-25439.27856,-18393.52893,-30093.31734,206.93873,88.86621,93.23079,1061791.481
12846.16998,3.46009379,1.489145166,1.567010541,-25231.89595,-18304.34181,-29999.56143,207.38261,89.18712,93.75591,1062035.923
12847.16998,3.467573144,1.494579579,1.575926468,-25024.06621,-18214.83035,-29905.27387,207.82974,89.51146,94.28756,1062281.067
12848.16998,3.475107616,1.500072647,1.584954506,-24815.78607,-18124.99108,-29810.44801,208.28014,89.83927,94.82586,1062526.92
12849.16998,3.482697861,1.505625435,1.594096912,-24607.05218,-18034.82044,-29715.07704,208.73389,90.17064,95.37097,1062773.489
12850.16998,3.490344541,1.511239038,1.603356001,-24397.8612,-17944.31481,-29619.15405,209.19098,90.50563,95.92299,1063020.781
12851.16998,3.498048327,1.516914577,1.612734157,-24188.2097,-17853.47052,-29522.67194,209.6515,90.84429,96.48211,1063268.804
12852.16998,3.505809901,1.522653202,1.622233828,-23978.09424,-17762.2838,-29425.62352,210.11546,91.18672,97.04842,1063517.564
12853.16998,3.513629952,1.528456095,1.63185753,-23767.51134,-17670.75085,-29328.0014,210.5829,91.53295,97.62212,1063767.071
12854.16998,3.521509177,1.534324467,1.641607853,-23556.45746,-17578.86776,-29229.79808,211.05388,91.88309,98.20332,1064017.331
12855.16998,3.529448282,1.54025956,1.65148746,-23344.92904,-17486.63058,-29131.00588,211.52842,92.23718,98.7922,1064268.353
12856.16998,3.537447984,1.546262651,1.66149909,-23132.92246,-17394.03526,-29031.61695,212.00658,92.59532,99.38893,1064520.144
12857.16998,3.545509005,1.552335049,1.671645563,-22920.43406,-17301.07767,-28931.62329,212.4884,92.95759,99.99366,1064772.713
12858.16998,3.553632078,1.5584781,1.681929781,-22707.46014,-17207.75364,-28831.01672,212.97392,93.32403,100.60657,1065026.069
12859.16998,3.561817945,1.564693186,1.69235473,-22493.99695,-17114.05886,-28729.7889,213.46319,93.69478,101.22782,1065280.219
12860.16998,3.570067353,1.570981725,1.702923486,-22280.04071,-17019.98899,-28627.93128,213.95624,94.06987,101.85762,1065535.172
12861.16998,3.578381061,1.577345176,1.713639219,-22065.58758,-16925.53956,-28525.43514,214.45313,94.44943,102.49614,1065790.939
12862.16998,3.586759834,1.583785038,1.724505191,-21850.63368,-16830.70604,-28422.29157,214.9539,94.83352,103.14357,1066047.526
12863.16998,3.595204446,1.59030285,1.735524765,-21635.17509,-16735.48379,-28318.49145,215.45859,95.22225,103.80012,1066304.944
12864.16998,3.603715678,1.596900197,1.746701408,-21419.20782,-16639.8681,-28214.02546,215.96727,95.61569,104.46599,1066563.203
