PRECISE MISSION TIME (min),Ppx,Ppy,Ppz
6.275981747,3093.757986,4621.756965,3383.370589
6.309723584,3081.738811,4626.179355,3388.748076
6.343465422,3069.660678,4630.602492,3394.136605
6.377207259,3057.524136,4635.026028,3399.535786
6.410949096,3045.329731,4639.449618,3404.94523
6.444690934,3033.07801,4643.872919,3410.364554
6.478432771,3020.769516,4648.295588,3415.793371
6.512174608,3008.404789,4652.717284,3421.231301
6.545916446,2995.98437,4657.137669,3426.677961
6.579658283,2983.508796,4661.556406,3432.132975
6.61340012,2970.978603,4665.973158,3437.595964
6.647141958,2958.394324,4670.387594,3443.066554
6.680883795,2945.75649,4674.79938,3448.544371
6.714625632,2933.065632,4679.208188,3454.029045
6.74836747,2920.322276,4683.613688,3459.520205
6.782109307,2907.526947,4688.015554,3465.017484
6.815851144,2894.68017,4692.413462,3470.520517
6.849592982,2881.782464,4696.80709,3476.028939
6.883334819,2868.834348,4701.196115,3481.54239
6.917076656,2855.836339,4705.580221,3487.06051
6.950818494,2842.788951,4709.959088,3492.58294
6.984560331,2829.692696,4714.332404,3498.109326
7.018302169,2816.548083,4718.699853,3503.639314
7.052044006,2803.355621,4723.061126,3509.172552
7.085785843,2790.115814,4727.415913,3514.70869
7.119527681,2776.829164,4731.763906,3520.247382
7.153269518,2763.496173,4736.104801,3525.788282
7.187011355,2750.117338,4740.438294,3531.331047
7.220753193,2736.693155,4744.764084,3536.875336
7.25449503,2723.224116,4749.081872,3542.42081
7.288236867,2709.710714,4753.39136,3547.967132
7.321978705,2696.153434,4757.692254,3553.513968
7.355720542,2682.552765,4761.98426,3559.060986
7.389462379,2668.909188,4766.267087,3564.607854
7.423204217,2655.223184,4770.540447,3570.154245
7.456946054,2641.495232,4774.804052,3575.699834
7.490687891,2627.725807,4779.057619,3581.244297
7.524429729,2613.915383,4783.300863,3586.787312
7.558171566,2600.064429,4787.533505,3592.328561
7.591913403,2586.173414,4791.755267,3597.867726
7.625655241,2572.242803,4795.965871,3603.404494
7.659397078,2558.273058,4800.165045,3608.938551
7.693138915,2544.26464,4804.352516,3614.469589
7.726880753,2530.218006,4808.528014,3619.997298
7.76062259,2516.133611,4812.691271,3625.521375
7.794364428,2502.011906,4816.842023,3631.041516
7.828106265,2487.853341,4820.980006,3636.557419
7.861848102,2473.658363,4825.104959,3642.068788
7.89558994,2459.427416,4829.216623,3647.575326
7.929331777,2445.160941,4833.314742,3653.076739
7.963073614,2430.859375,4837.39906,3658.572735
7.996815452,2416.523156,4841.469326,3664.063027
8.030557289,2402.152716,4845.52529,3669.547327
8.064299126,2387.748484,4849.566704,3675.025351
8.098040964,2373.31089,4853.593323,3680.496817
8.131782801,2358.840356,4857.604902,3685.961446
8.165524638,2344.337306,4861.601202,3691.41896
8.199266476,2329.802158,4865.581983,3696.869086
8.233008313,2315.235329,4869.547008,3702.311551
8.26675015,2300.637232,4873.496043,3707.746084
8.300491988,2286.008277,4877.428857,3713.172419
8.334233825,2271.348872,4881.345219,3718.59029
8.367975662,2256.659424,4885.244901,3723.999434
8.4017175,2241.940333,4889.127679,3729.399593
8.435459337,2227.191998,4892.993329,3734.790507
8.469201174,2212.414818,4896.841631,3740.171921
8.502943012,2197.609184,4900.672366,3745.543582
8.536684849,2182.775489,4904.485317,3750.905241
8.570426687,2167.914119,4908.280271,3756.256648
8.604168524,2153.025461,4912.057016,3761.597558
8.637910361,2138.109896,4915.815342,3766.927727
8.671652199,2123.167804,4919.555043,3772.246916
8.705394036,2108.19956,4923.275913,3777.554884
8.739135873,2093.20554,4926.977749,3782.851398
8.772877711,2078.186113,4930.660352,3788.136222
8.806619548,2063.141648,4934.323523,3793.409126
8.840361385,2048.07251,4937.967066,3798.669881
8.874103223,2032.97906,4941.590788,3803.918261
8.90784506,2017.861659,4945.194497,3809.154042
8.941586897,2002.720663,4948.778004,3814.377002
8.975328735,1987.556425,4952.341122,3819.586923
9.009070572,1972.369295,4955.883668,3824.783588
9.042812409,1957.159623,4959.405457,3829.966782
9.076554247,1941.927753,4962.906311,3835.136295
9.110296084,1926.674027,4966.386051,3840.291916
9.144037921,1911.398785,4969.844502,3845.433439
9.177779759,1896.102363,4973.281491,3850.560658
9.211521596,1880.785094,4976.696846,3855.673373
9.245263434,1865.44731,4980.090398,3860.771384
9.279005271,1850.089338,4983.461982,3865.854491
9.312747108,1834.711504,4986.811431,3870.922502
9.346488946,1819.31413,4990.138585,3875.975223
9.380230783,1803.897534,4993.443282,3881.012465
9.41397262,1788.462035,4996.725366,3886.034038
9.447714458,1773.007946,4999.984681,3891.039758
9.481456295,1757.535577,5003.221073,3896.029442
9.515198132,1742.045238,5006.43439,3901.002908
9.54893997,1726.537233,5009.624485,3905.959979
9.582681807,1711.011865,5012.79121,3910.900478
9.616423644,1695.469434,5015.93442,3915.824231
9.650165482,1679.910238,5019.053973,3920.731068
9.683907319,1664.33457,5022.149728,3925.620818
9.717649156,1648.742722,5025.221547,3930.493316
9.751390994,1633.134983,5028.269294,3935.348396
9.785132831,1617.511638,5031.292836,3940.185897
9.818874668,1601.872973,5034.29204,3945.005658
9.852616506,1586.219266,5037.266776,3949.807522
9.886358343,1570.550796,5040.216917,3954.591334
9.92010018,1554.867838,5043.142338,3959.356939
9.953842018,1539.170665,5046.042914,3964.104189
9.987583855,1523.459547,5048.918526,3968.832933
10.02132569,1507.73475,5051.769053,3973.543026
10.05506753,1491.99654,5054.594378,3978.234323
10.08880937,1476.245178,5057.394386,3982.906683
10.1225512,1460.480923,5060.168964,3987.559965
10.15629304,1444.704032,5062.918001,3992.194032
10.19003488,1428.914759,5065.641388,3996.808749
10.22377672,1413.113355,5068.339019,4001.403983
10.25751855,1397.300069,5071.010787,4005.979603
10.29126039,1381.475148,5073.65659,4010.535479
10.32500223,1365.638835,5076.276328,4015.071485
10.35874407,1349.791371,5078.8699,4019.587497
10.3924859,1333.932994,5081.437211,4024.083392
10.42622774,1318.063942,5083.978164,4028.559049
10.45996958,1302.184446,5086.492668,4033.014351
10.49371142,1286.294738,5088.98063,4037.449181
10.52745325,1270.395048,5091.441961,4041.863425
10.56119509,1254.4856,5093.876574,4046.256971
10.59493693,1238.566618,5096.284384,4050.629709
10.62867876,1222.638324,5098.665307,4054.981531
10.6624206,1206.700936,5101.01926,4059.312331
10.69616244,1190.754671,5103.346166,4063.622006
10.72990428,1174.799742,5105.645945,4067.910453
10.76364611,1158.836361,5107.918521,4072.177572
10.79738795,1142.864737,5110.16382,4076.423266
10.83112979,1126.885077,5112.381769,4080.647438
10.86487163,1110.897585,5114.572299,4084.849994
10.89861346,1094.902464,5116.735339,4089.030843
10.9323553,1078.899913,5118.870824,4093.189894
10.96609714,1062.89013,5120.978686,4097.327058
10.99983898,1046.87331,5123.058864,4101.442249
11.03358081,1030.849647,5125.111295,4105.535384
11.06732265,1014.81933,5127.135919,4109.606378
11.10106449,998.7825481,5129.132677,4113.655152
11.13480633,982.7394884,5131.101514,4117.681626
11.16854816,966.6903345,5133.042373,4121.685723
11.20229,950.6352685,5134.955202,4125.667368
11.23603184,934.5744701,5136.839948,4129.626486
11.26977367,918.5081171,5138.696563,4133.563008
11.30351551,902.436385,5140.524997,4137.476861
11.33725735,886.3594472,5142.325203,4141.367979
11.37099919,870.2774751,5144.097138,4145.236294
11.40474102,854.1906379,5145.840756,4149.081742
11.43848286,838.099103,5147.556016,4152.904259
11.4722247,822.0030355,5149.242878,4156.703785
11.50596654,805.9025986,5150.901302,4160.480258
11.53970837,789.7979535,5152.531252,4164.233622
11.57345021,773.6892594,5154.132692,4167.96382
11.60719205,757.5766736,5155.705586,4171.670797
11.64093389,741.4603513,5157.249903,4175.354499
11.67467572,725.340446,5158.765612,4179.014875
11.70841756,709.2171091,5160.252681,4182.651876
11.7421594,693.0904903,5161.711084,4186.265452
11.77590123,676.9607372,5163.140792,4189.855556
11.80964307,660.8279958,5164.54178,4193.422143
11.84338491,644.69241,5165.914025,4196.96517
11.87712675,628.5541222,5167.257503,4200.484594
11.91086858,612.4132726,5168.572193,4203.980373
11.94461042,596.2700002,5169.858075,4207.452469
11.97835226,580.1244416,5171.115131,4210.900844
12.0120941,563.9767321,5172.343342,4214.32546
12.04583593,547.8270052,5173.542694,4217.726284
12.07957777,531.6753926,5174.713171,4221.103281
12.11331961,515.5220244,5175.85476,4224.456418
12.14706145,499.367029,5176.967448,4227.785666
12.18080328,483.2105332,5178.051225,4231.090993
12.21454512,467.0526621,5179.106082,4234.372373
12.24828696,450.8935393,5180.132009,4237.629778
12.28202879,434.7332868,5181.129,4240.863183
12.31577063,418.5720249,5182.097049,4244.072563
12.34951247,402.4098726,5183.036151,4247.257895
12.38325431,386.2469472,5183.946301,4250.419158
12.41699614,370.0833644,5184.827499,4253.55633
12.45073798,353.9192386,5185.679742,4256.669393
12.48447982,337.7546828,5186.50303,4259.758329
12.51822166,321.5898083,5187.297364,4262.823121
12.55196349,305.424725,5188.062746,4265.863752
12.58570533,289.2595417,5188.799179,4268.880209
12.61944717,273.0943654,5189.506668,4271.872478
12.65318901,256.9293019,5190.185217,4274.840547
12.68693084,240.7644559,5190.834833,4277.784405
12.72067268,224.5999302,5191.455523,4280.704042
12.75441452,208.4358269,5192.047296,4283.599448
12.78815636,192.2722463,5192.61016,4286.470616
12.82189819,176.1092878,5193.144126,4289.31754
12.85564003,159.9470492,5193.649205,4292.140213
12.88938187,143.7856273,5194.125409,4294.938631
12.9231237,127.6251176,5194.572751,4297.712789
12.95686554,111.4656145,5194.991246,4300.462686
12.99060738,95.30721103,5195.380909,4303.188319
13.02434922,79.14999915,5195.741754,4305.889688
13.05809105,62.99406968,5196.073799,4308.566793
13.09183289,46.8395123,5196.377062,4311.219635
13.12557473,30.68641559,5196.65156,4313.848216
13.15931657,14.534867,5196.897313,4316.452538
13.1930584,-1.615047041,5197.114342,4319.032606
13.22680024,-17.7632412,5197.302667,4321.588425
13.26054208,-33.90963117,5197.462309,4324.119999
13.29428392,-50.05413365,5197.593292,4326.627336
13.32802575,-66.19666636,5197.695638,4329.110442
13.36176759,-82.337148,5197.769371,4331.569325
13.39550943,-98.47549822,5197.814517,4334.003995
13.42925126,-114.6116376,5197.8311,4336.41446
13.4629931,-130.7454878,5197.819147,4338.800731
13.49673494,-146.8769711,5197.778684,4341.162819
13.53047678,-163.006011,5197.70974,4343.500737
13.56421861,-179.1325316,5197.612342,4345.814496
13.59796045,-195.2564581,5197.486519,4348.10411
13.63170229,-211.3777164,5197.332301,4350.369592
13.66544413,-227.4962332,5197.149717,4352.610958
13.69918596,-243.6119361,5196.9388,4354.828222
13.7329278,-259.7247535,5196.699579,4357.021402
13.76666964,-275.8346144,5196.432087,4359.190512
13.80041148,-291.9414489,5196.136357,4361.335571
13.83415331,-308.0451875,5195.812422,4363.456596
13.86789515,-324.1457616,5195.460314,4365.553606
13.90163699,-340.2431033,5195.08007,4367.626619
13.93537882,-356.3371454,5194.671722,4369.675656
13.96912066,-372.4278212,5194.235307,4371.700736
14.0028625,-388.515065,5193.77086,4373.701879
14.03660434,-404.5988114,5193.278418,4375.679109
14.07034617,-420.6789958,5192.758017,4377.632445
14.10408801,-436.7555543,5192.209694,4379.56191
14.13782985,-452.8284235,5191.633487,4381.467527
14.17157169,-468.8975405,5191.029435,4383.349319
14.20531352,-484.9628431,5190.397575,4385.207309
14.23905536,-501.0242697,5189.737947,4387.041523
14.2727972,-517.081759,5189.05059,4388.851983
14.30653904,-533.1352504,5188.335543,4390.638716
14.34028087,-549.1846838,5187.592848,4392.401747
14.37402271,-565.2299997,5186.822544,4394.1411
14.40776455,-581.2711388,5186.024672,4395.856804
14.44150639,-597.3080425,5185.199273,4397.548883
14.47524822,-613.3406526,5184.34639,4399.217366
14.50899006,-629.3689113,5183.466064,4400.862279
14.5427319,-645.3927613,5182.558337,4402.483649
14.57647373,-661.4121456,5181.623252,4404.081506
14.61021557,-677.4270076,5180.660852,4405.655877
14.64395741,-693.4372912,5179.67118,4407.20679
14.67769925,-709.4429407,5178.654278,4408.734275
14.71144108,-725.4439006,5177.610192,4410.238361
14.74518292,-741.4401158,5176.538964,4411.719077
14.77892476,-757.4315315,5175.440639,4413.176452
14.8126666,-773.4180934,5174.315262,4414.610518
14.84640843,-789.3997474,5173.162877,4416.021304
14.88015027,-805.3764395,5171.983529,4417.40884
14.91389211,-821.3481164,5170.777263,4418.773157
14.94763395,-837.3147246,5169.544124,4420.114287
14.98137578,-853.2762113,5168.284159,4421.432259
15.01511762,-869.2325236,5166.997411,4422.727106
15.04885946,-885.183609,5165.683928,4423.998859
15.08260129,-901.1294153,5164.343756,4425.24755
15.11634313,-917.0698903,5162.97694,4426.473209
15.15008497,-933.0049823,5161.583527,4427.675871
15.18382681,-948.9346395,5160.163563,4428.855565
15.21756864,-964.8588103,5158.717095,4430.012325
15.25131048,-980.7774436,5157.244169,4431.146183
15.28505232,-996.6904882,5155.744833,4432.257172
15.31879416,-1012.597893,5154.219133,4433.345324
15.35253599,-1028.499607,5152.667117,4434.410672
15.38627783,-1044.39558,5151.088831,4435.453249
15.42001967,-1060.28576,5149.484322,4436.473087
15.45376151,-1076.170099,5147.853639,4437.47022
15.48750334,-1092.048544,5146.196828,4438.44468
15.52124518,-1107.921046,5144.513936,4439.396501
15.55498702,-1123.787555,5142.805012,4440.325716
15.58872886,-1139.64802,5141.070102,4441.232358
15.62247069,-1155.502392,5139.309254,4442.116461
15.65621253,-1171.35062,5137.522516,4442.978057
15.68995437,-1187.192654,5135.709936,4443.817181
15.7236962,-1203.028445,5133.87156,4444.633864
15.75743804,-1218.857942,5132.007437,4445.428142
15.79117988,-1234.681096,5130.117614,4446.200046
15.82492172,-1250.497857,5128.202139,4446.949611
15.85866355,-1266.308175,5126.261059,4447.676869
15.89240539,-1282.112,5124.294423,4448.381855
15.92614723,-1297.909283,5122.302277,4449.064601
15.95988907,-1313.699973,5120.28467,4449.72514
15.9936309,-1329.484021,5118.241648,4450.363507
16.02737274,-1345.261377,5116.17326,4450.979734
16.06111458,-1361.03199,5114.079553,4451.573854
16.09485642,-1376.795812,5111.960574,4452.1459
16.12859825,-1392.552792,5109.816371,4452.695906
16.16234009,-1408.302879,5107.64699,4453.223904
16.19608193,-1424.046025,5105.45248,4453.729928
16.22982376,-1439.782178,5103.232888,4454.214009
16.2635656,-1455.511288,5100.98826,4454.676182
16.29730744,-1471.233306,5098.718644,4455.116479
16.33104928,-1486.948181,5096.424087,4455.534932
16.36479111,-1502.655862,5094.104635,4455.931574
16.39853295,-1518.356299,5091.760336,4456.306437
16.43227479,-1534.049441,5089.391236,4456.659554
16.46601663,-1549.735237,5086.997382,4456.990957
16.49975846,-1565.413638,5084.57882,4457.300678
16.5335003,-1581.084591,5082.135597,4457.588749
16.56724214,-1596.748045,5079.667759,4457.855202
16.60098398,-1612.403951,5077.175353,4458.100068
16.63472581,-1628.052255,5074.658424,4458.32338
16.66846765,-1643.692908,5072.117018,4458.525169
16.70220949,-1659.325857,5069.551182,4458.705467
16.73595132,-1674.951051,5066.960961,4458.864303
16.76969316,-1690.568438,5064.346401,4459.001711
16.803435,-1706.177966,5061.707547,4459.11772
16.83717684,-1721.779582,5059.044444,4459.212362
16.87091867,-1737.373236,5056.357138,4459.285667
16.90466051,-1752.958875,5053.645675,4459.337667
16.93840235,-1768.536445,5050.910098,4459.36839
16.97214419,-1784.105895,5048.150453,4459.377868
17.00588602,-1799.667172,5045.366784,4459.366131
17.03962786,-1815.220222,5042.559137,4459.333208
17.0733697,-1830.764993,5039.727555,4459.279129
17.10711154,-1846.301432,5036.872082,4459.203925
17.14085337,-1861.829484,5033.992763,4459.107625
17.17459521,-1877.349098,5031.089642,4458.990257
17.20833705,-1892.860218,5028.162763,4458.851851
17.24207889,-1908.362791,5025.212168,4458.692436
17.27582072,-1923.856763,5022.237903,4458.512041
17.30956256,-1939.34208,5019.240009,4458.310695
17.3433044,-1954.818687,5016.21853,4458.088426
17.37704623,-1970.28653,5013.173509,4457.845261
17.41078807,-1985.745554,5010.104989,4457.581231
17.44452991,-2001.195705,5007.013013,4457.296361
17.47827175,-2016.636927,5003.897624,4456.990681
17.51201358,-2032.069165,5000.758862,4456.664217
17.54575542,-2047.492364,4997.596772,4456.316998
17.57949726,-2062.906468,4994.411394,4455.94905
17.6132391,-2078.311421,4991.202771,4455.560401
17.64698093,-2093.707168,4987.970944,4455.151077
17.68072277,-2109.093653,4984.715955,4454.721105
17.71446461,-2124.470819,4981.437846,4454.270512
17.74820645,-2139.838611,4978.136657,4453.799325
17.78194828,-2155.19697,4974.812429,4453.307568
17.81569012,-2170.545842,4971.465204,4452.795269
17.84943196,-2185.885168,4968.095022,4452.262453
17.88317379,-2201.214893,4964.701924,4451.709146
17.91691563,-2216.534958,4961.28595,4451.135374
17.95065747,-2231.845307,4957.84714,4450.541161
17.98439931,-2247.145881,4954.385535,4449.926533
18.01814114,-2262.436624,4950.901174,4449.291515
18.05188298,-2277.717477,4947.394096,4448.636131
18.08562482,-2292.988383,4943.864343,4447.960407
18.11936666,-2308.249282,4940.311952,4447.264366
18.15310849,-2323.500118,4936.736964,4446.548034
18.18685033,-2338.740831,4933.139416,4445.811433
18.22059217,-2353.971364,4929.519349,4445.054589
18.25433401,-2369.191656,4925.876801,4444.277525
18.28807584,-2384.40165,4922.211811,4443.480264
18.32181768,-2399.601286,4918.524417,4442.66283
18.35555952,-2414.790505,4914.814657,4441.825246
18.38930135,-2429.969249,4911.082569,4440.967536
18.42304319,-2445.137456,4907.328192,4440.089722
18.45678503,-2460.295069,4903.551564,4439.191827
18.49052687,-2475.442026,4899.752721,4438.273874
18.5242687,-2490.578269,4895.931702,4437.335885
18.55801054,-2505.703737,4892.088544,4436.377883
18.59175238,-2520.818371,4888.223285,4435.39989
18.62549422,-2535.922109,4884.335961,4434.401928
18.65923605,-2551.014893,4880.426609,4433.384018
18.69297789,-2566.096661,4876.495266,4432.346183
18.72671973,-2581.167352,4872.541969,4431.288445
18.76046157,-2596.226907,4868.566755,4430.210823
18.7942034,-2611.275265,4864.569659,4429.113341
18.82794524,-2626.312364,4860.550719,4427.996019
18.86168708,-2641.338143,4856.50997,4426.858879
18.89542892,-2656.352542,4852.447448,4425.70194
18.92917075,-2671.3555,4848.36319,4424.525224
18.96291259,-2686.346955,4844.257231,4423.328752
18.99665443,-2701.326846,4840.129606,4422.112544
19.03039626,-2716.295111,4835.980352,4420.876621
19.0641381,-2731.25169,4831.809503,4419.621002
19.09787994,-2746.19652,4827.617095,4418.345708
19.13162178,-2761.129541,4823.403164,4417.05076
19.16536361,-2776.050689,4819.167744,4415.736177
19.19910545,-2790.959904,4814.91087,4414.401978
19.23284729,-2805.857124,4810.632577,4413.048184
19.26658913,-2820.742287,4806.3329,4411.674815
19.30033096,-2835.615331,4802.011874,4410.281889
19.3340728,-2850.476195,4797.669532,4408.869427
19.36781464,-2865.324815,4793.305911,4407.437447
19.40155648,-2880.16113,4788.921043,4405.985969
19.43529831,-2894.985079,4784.514964,4404.515012
19.46904015,-2909.796599,4780.087707,4403.024595
19.50278199,-2924.595627,4775.639307,4401.514737
19.53652382,-2939.382103,4771.169797,4399.985457
19.57026566,-2954.155962,4766.679212,4398.436773
19.6040075,-2968.917145,4762.167586,4396.868705
19.63774934,-2983.665588,4757.634951,4395.281272
19.67149117,-2998.401228,4753.081343,4393.674491
19.70523301,-3013.124005,4748.506794,4392.048381
19.73897485,-3027.833856,4743.911338,4390.402961
19.77271669,-3042.530718,4739.295009,4388.73825
19.80645852,-3057.214529,4734.65784,4387.054265
19.84020036,-3071.885228,4729.999865,4385.351024
19.8739422,-3086.542752,4725.321117,4383.628547
19.90768404,-3101.187039,4720.621628,4381.886851
19.94142587,-3115.818028,4715.901434,4380.125955
19.97516771,-3130.435655,4711.160565,4378.345876
20.00890955,-3145.039859,4706.399057,4376.546633
20.04265139,-3159.630578,4701.616941,4374.728244
20.07639322,-3174.20775,4696.814251,4372.890726
20.11013506,-3188.771314,4691.991021,4371.034098
20.1438769,-3203.321207,4687.147282,4369.158378
20.17761873,-3217.857367,4682.283068,4367.263583
20.21136057,-3232.379734,4677.398411,4365.349732
20.24510241,-3246.888245,4672.493346,4363.416842
20.27884425,-3261.382839,4667.567904,4361.464931
20.31258608,-3275.863454,4662.622118,4359.494018
20.34632792,-3290.33003,4657.656021,4357.50412
20.38006976,-3304.782504,4652.669647,4355.495254
20.4138116,-3319.220815,4647.663027,4353.467439
20.44755343,-3333.644903,4642.636196,4351.420693
20.48129527,-3348.054706,4637.589184,4349.355033
20.51503711,-3362.450164,4632.522026,4347.270477
20.54877895,-3376.831215,4627.434754,4345.167044
20.58252078,-3391.1978,4622.3274,4343.044751
20.61626262,-3405.549856,4617.199999,4340.903616
20.65000446,-3419.887325,4612.052581,4338.743656
20.68374629,-3434.210145,4606.885181,4336.564891
20.71748813,-3448.518256,4601.697831,4334.367337
20.75122997,-3462.811598,4596.490563,4332.151014
20.78497181,-3477.090112,4591.263411,4329.915938
20.81871364,-3491.353737,4586.016408,4327.662128
20.85245548,-3505.602413,4580.749586,4325.389603
20.88619732,-3519.836082,4575.462979,4323.09838
20.91993916,-3534.054684,4570.156619,4320.788477
20.95368099,-3548.258159,4564.830538,4318.459913
20.98742283,-3562.446449,4559.484772,4316.112706
21.02116467,-3576.619494,4554.119351,4313.746874
21.05490651,-3590.777236,4548.73431,4311.362436
21.08864834,-3604.919617,4543.329681,4308.959411
21.12239018,-3619.046577,4537.905498,4306.537816
21.15613202,-3633.158059,4532.461793,4304.09767
21.18987385,-3647.254005,4526.9986,4301.638993
21.22361569,-3661.334356,4521.515953,4299.161802
21.25735753,-3675.399056,4516.013884,4296.666117
21.29109937,-3689.448046,4510.492428,4294.151956
21.3248412,-3703.481269,4504.951616,4291.619338
21.35858304,-3717.498669,4499.391484,4289.068283
21.39232488,-3731.500188,4493.812064,4286.498809
21.42606672,-3745.48577,4488.213391,4283.910935
21.45980855,-3759.455358,4482.595497,4281.304681
21.49355039,-3773.408896,4476.958416,4278.680067
21.52729223,-3787.346328,4471.302183,4276.037111
21.56103407,-3801.267598,4465.626832,4273.375833
21.5947759,-3815.17265,4459.932395,4270.696253
21.62851774,-3829.06143,4454.218908,4267.99839
21.66225958,-3842.933882,4448.486404,4265.282265
21.69600142,-3856.78995,4442.734918,4262.547897
21.72974325,-3870.629581,4436.964483,4259.795306
21.76348509,-3884.45272,4431.175134,4257.024513
21.79722693,-3898.259312,4425.366907,4254.235537
21.83096876,-3912.049305,4419.539834,4251.428399
21.8647106,-3925.822643,4413.69395,4248.60312
21.89845244,-3939.579273,4407.829292,4245.759719
21.93219428,-3953.319143,4401.945892,4242.898218
21.96593611,-3967.0422,4396.043786,4240.018638
21.99967795,-3980.74839,4390.123009,4237.120999
22.03341979,-3994.437661,4384.183597,4234.205322
22.06716163,-4008.109961,4378.225583,4231.271629
22.10090346,-4021.765237,4372.249004,4228.319941
22.1346453,-4035.40344,4366.253894,4225.350279
22.16838714,-4049.024516,4360.24029,4222.362665
22.20212898,-4062.628414,4354.208226,4219.35712
22.23587081,-4076.215085,4348.157739,4216.333667
22.26961265,-4089.784477,4342.088864,4213.292327
22.30335449,-4103.33654,4336.001636,4210.233122
22.33709632,-4116.871224,4329.896093,4207.156074
22.37083816,-4130.388479,4323.772269,4204.061206
22.40458,-4143.888255,4317.630202,4200.948541
22.43832184,-4157.370504,4311.469927,4197.8181
22.47206367,-4170.835177,4305.291481,4194.669907
22.50580551,-4184.282224,4299.0949,4191.503985
22.53954735,-4197.711599,4292.880221,4188.320355
22.57328919,-4211.123251,4286.64748,4185.119043
22.60703102,-4224.517135,4280.396715,4181.90007
22.64077286,-4237.893201,4274.127962,4178.663461
22.6745147,-4251.251404,4267.841259,4175.409239
22.70825654,-4264.591696,4261.536643,4172.137427
22.74199837,-4277.914031,4255.21415,4168.84805
22.77574021,-4291.218362,4248.873819,4165.541132
22.80948205,-4304.504644,4242.515686,4162.216696
22.84322388,-4317.77283,4236.13979,4158.874768
22.87696572,-4331.022875,4229.746168,4155.515371
22.91070756,-4344.254735,4223.334859,4152.138531
22.9444494,-4357.468364,4216.905899,4148.744271
22.97819123,-4370.663719,4210.459328,4145.332618
23.01193307,-4383.840754,4203.995183,4141.903595
23.04567491,-4396.999426,4197.513503,4138.457229
23.07941675,-4410.139691,4191.014327,4134.993545
23.11315858,-4423.261507,4184.497692,4131.512567
23.14690042,-4436.364829,4177.963638,4128.014323
23.18064226,-4449.449617,4171.412204,4124.498837
23.2143841,-4462.515826,4164.843428,4120.966136
23.24812593,-4475.563416,4158.257349,4117.416245
23.28186777,-4488.592344,4151.654008,4113.849192
23.31560961,-4501.602569,4145.033442,4110.265003
23.34935145,-4514.594051,4138.395692,4106.663703
23.38309328,-4527.566747,4131.740796,4103.045321
23.41683512,-4540.520618,4125.068796,4099.409882
23.45057696,-4553.455624,4118.37973,4095.757415
23.48431879,-4566.371725,4111.673639,4092.087945
23.51806063,-4579.268881,4104.950562,4088.401502
23.55180247,-4592.147053,4098.21054,4084.698111
23.58554431,-4605.006201,4091.453612,4080.977801
23.61928614,-4617.846288,4084.67982,4077.240599
23.65302798,-4630.667276,4077.889204,4073.486534
23.68676982,-4643.469125,4071.081805,4069.715633
23.72051166,-4656.251799,4064.257663,4065.927926
23.75425349,-4669.01526,4057.416818,4062.12344
23.78799533,-4681.759471,4050.559313,4058.302203
23.82173717,-4694.484395,4043.685188,4054.464246
23.85547901,-4707.189996,4036.794485,4050.609595
23.88922084,-4719.876237,4029.887244,4046.738282
23.92296268,-4732.543083,4022.963508,4042.850334
23.95670452,-4745.190499,4016.023317,4038.945781
23.99044635,-4757.818448,4009.066713,4035.024652
24.02418819,-4770.426896,4002.093739,4031.086978
24.05793003,-4783.015809,3995.104436,4027.132787
24.09167187,-4795.585152,3988.098846,4023.16211
24.1254137,-4808.13489,3981.07701,4019.174976
24.15915554,-4820.664991,3974.038973,4015.171417
24.19289738,-4833.175421,3966.984775,4011.151461
24.22663922,-4845.666147,3959.914459,4007.11514
24.26038105,-4858.137135,3952.828067,4003.062485
24.29412289,-4870.588354,3945.725643,3998.993525
24.32786473,-4883.01977,3938.607229,3994.908292
24.36160657,-4895.431353,3931.472868,3990.806817
24.3953484,-4907.82307,3924.322602,3986.68913
24.42909024,-4920.19489,3917.156475,3982.555264
24.46283208,-4932.546782,3909.97453,3978.405249
24.49657392,-4944.878715,3902.77681,3974.239117
24.53031575,-4957.190658,3895.563358,3970.0569
24.56405759,-4969.482582,3888.334219,3965.858629
24.59779943,-4981.754456,3881.089434,3961.644336
24.63154126,-4994.006251,3873.829049,3957.414053
24.6652831,-5006.237937,3866.553106,3953.167813
24.69902494,-5018.449485,3859.261649,3948.905648
24.73276678,-5030.640866,3851.954723,3944.627589
24.76650861,-5042.812052,3844.63237,3940.33367
24.80025045,-5054.963014,3837.294636,3936.023923
24.83399229,-5067.093725,3829.941564,3931.698381
24.86773413,-5079.204156,3822.573199,3927.357077
24.90147596,-5091.29428,3815.189584,3923.000043
24.9352178,-5103.364069,3807.790764,3918.627312
24.96895964,-5115.413498,3800.376784,3914.238919
25.00270148,-5127.442538,3792.947687,3909.834895
25.03644331,-5139.451164,3785.50352,3905.415275
25.07018515,-5151.439349,3778.044325,3900.980092
25.10392699,-5163.407068,3770.570148,3896.529379
25.13766882,-5175.354294,3763.081034,3892.06317
25.17141066,-5187.281002,3755.577027,3887.581499
25.2051525,-5199.187168,3748.058172,3883.0844
25.23889434,-5211.072765,3740.524515,3878.571906
25.27263617,-5222.93777,3732.9761,3874.044052
25.30637801,-5234.782157,3725.412973,3869.500872
25.34011985,-5246.605903,3717.835178,3864.9424
25.37386169,-5258.408984,3710.242761,3860.36867
